 input_1 input_2 class output_1 output_2
77 0.09534429297653668 0.19344028848519557 green 0.25897143751281804 3.5813531558210934
78 0.5644309307522697 0.7036586426876111 purple 0.6196135349123713 0.3928027898888724
79 0.39068474484817517 0.2727936135645729 purple -0.8115078474585158 -0.16121852061019482
80 0.16505001289607812 0.3370644609837602 purple -1.6484843696849245 -0.13847708535031322
81 0.24256023089935452 0.5287738976612465 purple 2.4146381379953454 0.20842790793397437
82 0.7632762454967968 0.5445307500436936 purple 1.5553464127938084 1.353951625108747
83 0.3925918484968077 0.34686794525623965 black -3.694218297449026 0.5878420216876807
84 0.2705464545898375 0.3476545932694862 purple 3.7198495976297066 2.818660186405725
85 0.5589792983494999 0.3695931272635853 black -0.4104624101054658 6.065539419324286
86 0.19853527057548603 0.11353947359737349 purple 1.671511771432899 2.037096815037605
87 0.3774639763277926 0.16972244755210997 purple -3.1665045390905098 1.0807947834171308
88 0.37735839950724404 0.19232651477210894 purple -0.2832549109272843 0.7687494939098625
89 0.5598340191936652 0.7795544540140871 purple -1.5440400579643714 2.980704351955656
90 0.09635227784893219 0.2204616384495457 purple -2.3647529114528836 0.5576553470504144
91 0.7093348191219889 0.16172044289213383 purple 1.0311761332345593 6.220894967608313
92 0.6896504253037289 0.015192526812452867 green 0.20869701493553278 -0.3719711586366572
93 0.8299371129292532 0.23200280368903725 purple 2.2127524711478213 4.79725386169606
94 0.5087148849850783 0.9339614438070812 purple 2.367376630823157 9.33665685675756
95 0.4508831247226184 0.6528020927835676 black 0.9044993423582253 0.7276484214997665
96 0.7494203011513638 0.1533224754455499 purple 1.0673237921750627 -2.658829243646339
97 0.8363593619207396 0.39858966282622876 purple 1.7092282637242953 3.813823586326979
98 0.8850376964186177 0.4769495656074694 purple 1.8464676231193171 4.894703406846206
99 0.5332932555837875 0.13386823180377694 purple 2.6564121383841184 -2.9311273814542647
100 0.3521669954010146 0.030930745589472064 purple 2.3952193062616276 -0.8911623667453383
101 0.6355217848344527 0.2886766185843489 purple -0.9935416548751842 -0.9563938296265442
102 0.4522428669790195 0.016311357130453064 purple -3.371919988592741 2.824679757626039
103 0.31363116557909687 0.17708849007791083 purple -2.2896847192455114 -3.2902685589317446
104 0.1786771202808859 0.25562759026520643 purple -0.9513374214972443 -0.39941327881454036
105 0.5170785333370337 0.8619708794886665 purple 0.2882099456944299 0.5674690882591973
106 0.5443724358201767 0.13828403676032852 purple 1.5926285789193646 1.9054536448806703
107 0.25402677005050667 0.4821025320454615 purple 2.0950956486575065 3.722023344463868
108 0.06820469311799315 0.9033526690375199 green 0.5576848131671261 1.5770437312845464
109 0.09183449758018092 0.18662669052471836 green -1.719764336342699 -0.7684521719064334
110 0.5856342022072923 0.12766351234343887 purple -1.3941497333918935 -1.3439829092866464
111 0.5382018911862143 0.83904937141369 purple 0.5372456375473366 9.65122425706872
112 0.7315184225637495 0.3481573447652043 purple 1.4126994299816429 -1.0627343100231532
113 0.6315010442517015 0.16379999393519318 purple 1.5498131783522615 -1.462791641551536
114 0.5011422457162222 0.4690587493826681 black -1.789284583880963 3.8719887596785867
115 0.21712061930059046 0.5280911108843968 purple 1.788915137006462 -3.430913352298469
116 0.6392008745182645 0.39486852892422075 black -1.097146823123556 4.75969539178442
117 0.8015655355049022 0.8363325284331392 purple 2.062181884677407 -0.44498389338986577
118 0.5944924304726464 0.8103675812627482 purple 0.30312403263355053 2.7233738464235557
119 0.6962013060744834 0.2436334088742136 purple -2.6954387317205213 0.7664554893359504
120 0.8105504887851979 0.4511454170033886 purple 0.1947185682975232 3.891106122752543
121 0.4453951754337532 0.14839574087631136 purple -3.622659230713233 -0.26618885804694403
122 0.016497112111090062 0.5156461455123794 purple 0.9185230604050474 5.387299900389614
123 0.9679477952825759 0.7102004280130695 green -0.9101214806925007 9.649990108411899
124 0.5222014517048471 0.2142066205121147 purple 1.801224731487261 3.967567386300784
125 0.24726941183765339 0.7416950095828386 purple -1.0393739360214846 0.9129503499032481
126 0.30321258466326184 0.8794984813600077 purple 1.055097910627831 -0.5240582149553736
127 0.03636976807815662 0.6303337912322416 purple 2.3495187773304296 5.2252159814420995
128 0.005519678459879995 0.20428591798721996 green 0.06631192339789088 2.2424478069717404
129 0.32926209983984245 0.36838965881856567 purple -0.3303471504487814 3.973072664597362
130 0.9316918869531466 0.868716371465495 green -1.955337127644302 3.2629140460300174
131 0.9073847167277521 0.6417586390079669 purple 0.6622119717739563 -8.142791121461354
132 0.17725377663031072 0.02418105225933287 green 2.873203225472868 -1.6104318895234182
133 0.5499563233018477 0.6327990683196906 black -2.432406500550572 4.715317881400858
134 0.5532446011571742 0.8392711145054205 purple -1.0370168585429407 4.2894500365400585
135 0.6783859686790846 0.8415901307671927 purple 2.6544381653443785 7.224867376468047
136 0.6717182357638684 0.2781307155052454 purple 2.222035401490866 -1.622009334561551
137 0.12340085209343898 0.2817278114261308 purple 5.1565984874659705 2.214939290121463
138 0.98762149994108 0.11644054464865838 green -0.18844806793821456 3.8298703550861304
139 0.1665694014760759 0.7320801662346422 purple 1.918148685126036 4.810089541332745
140 0.9936021658106337 0.10961733649060768 green 1.749342923298436 1.0231066891293994
141 0.3609794344012319 0.07256581992243427 purple -1.507024118077274 -0.01842351839973655
142 0.3041440407403778 0.3775951984227778 purple 0.5791847496648252 2.372143620720269
143 0.6743160180648566 0.2536937764820073 purple -0.5154216843875628 3.9924141460844136
144 0.20265450457802514 0.24490254899721242 purple -3.2527139624339734 2.7291160303313724
145 0.7218308239451087 0.8308713421355238 purple 1.36542200367329 -1.7005831702815462
146 0.6310289728320793 0.24357567050436546 purple 1.437466733057954 1.265715369135778
147 0.7920795616203417 0.3595125084098131 purple -1.669358544772284 7.576238489583698
148 0.25361788469107316 0.8085799795435582 purple 0.9187754209774404 -1.377605235152442
149 0.7149146008859188 0.9242830891574182 purple -2.449106369799 1.5516072548940645
150 0.5827934045481704 0.23511509530391617 purple -0.11263923359593842 5.2439335352226655
151 0.10746886419193358 0.29799031484264893 purple 4.631076818021379 0.09680237361925403
152 0.3358793087638384 0.32089087998790355 purple 1.4885390643558587 0.08454905728457152
153 0.3531691927064027 0.44900191593250016 black 1.10243912610134 0.6295928720712232
154 0.363067574323347 0.5175404267289713 black 1.1316891763858021 1.2347675859264524
155 0.7693613288304408 0.09391364808208325 purple 2.9266071760950654 -3.940586971325156
156 0.34787687968907366 0.08848550364623475 purple 3.720156208918322 2.6389936314720437
157 0.9617538447815861 0.5381357971610816 purple 4.480073648764284 2.991493341761709
158 0.1987111004566311 0.725231306046493 purple -1.0423993905246562 -0.37599457185407514
159 0.9876540303029772 0.1415291275880296 green 0.9713614774658507 -0.8170832570299342
160 0.11628601147070694 0.14119410605344773 green 3.0300923766807033 3.3478191431140205
161 0.03472276868444468 0.8663794146552235 green 0.5567329134019273 -1.389165074627047
162 0.9289196604739849 0.7177691364133072 purple -0.694365635912267 -1.190901361432299
163 0.054578527514348996 0.49314179248696655 purple -1.0227889888915955 2.5349852933926176
164 0.7145860394977489 0.9237244360678594 purple 0.8441117200210535 2.8083257228593035
165 0.053127136740283576 0.7380478282375349 green -2.9226099960656273 1.5530249529345193
166 0.855155527856926 0.26194443147437907 purple 1.043934360366005 4.858264078652693
167 0.9885680914303938 0.908588132403884 green 1.3081266333181574 1.5980327162321348
168 0.7829188407162634 0.959157335900856 green -0.5219469717812971 7.579658777977729
169 0.2957053568075624 0.2577548132297608 purple 0.025372014731364356 1.0093020898924583
170 0.04843230929213027 0.11008644285468416 green -2.81394883841628 5.588955033890913
171 0.3164939107413548 0.9641248321214223 purple 0.6517391392282914 2.8976012567293905
172 0.26897298863087205 0.36945111054279856 purple 2.4149646203771367 2.1348430572999684
173 0.16745207388791683 0.8890969451228233 green 2.383870784664679 -3.259055900483889
174 0.33570308969986884 0.05594798400249612 purple -0.02652782817923599 5.379903008829255
175 0.9638541366238534 0.3449558098183003 purple 1.9776379210569486 -0.21792433552662893
176 0.6780310514338821 0.9077408764058854 purple 3.60227084687656 10.42807866327491
177 0.8471041514328299 0.2995119333326095 purple 2.726423666516941 2.0457805091051067
178 0.942313581174149 0.722345092742162 purple 5.099506040105959 4.5774442708557
179 0.8819810100529073 0.8453157408555177 green 4.456377900101186 -0.369325384719839
180 0.6256893248113863 0.18061108866662634 purple -0.9968723437215127 3.0735234762424595
181 0.149636951379287 0.5780451223317485 purple 1.2119947293532525 4.0893684941747965
182 0.18713664549658393 0.37570277156796006 purple -0.7343257129707444 -2.270090607982926
183 0.7056876490374715 0.6954273253874831 purple -1.089453123613521 2.3171623962803825
184 0.7135237412113488 0.922898044557367 purple -0.705959754573335 7.572449672886286
185 0.031990756233122974 0.6729556996209037 purple 1.0306140287826078 -2.524014088463812
186 0.7698596567351618 0.3838978223852265 purple 2.4101092912892703 7.091804228408447
187 0.25268747262664293 0.3010308227516023 purple 0.21399174949099525 3.6676897749654964
188 0.7642712087257693 0.16860707974008715 purple -0.5948221345319948 4.117739206494667
189 0.5095412486312307 0.38013032328986074 black 0.9937383223119499 -0.6544549804532425
190 0.4002071881345902 0.5216292088297815 black 2.210421609551937 1.3414844294395354
191 0.33425876905431395 0.14610905179835376 purple 0.36642312901581936 5.705597275338383
192 0.8195743982295918 0.5915219801312869 purple 0.45057977364744667 3.067709715074814
193 0.8564584533482926 0.6464965507159831 purple 3.5326997067288026 5.902867149522966
194 0.35972989286481805 0.6169387900115368 black -2.029248084184518 4.461152304916627
195 0.21478444952810027 0.05612669901123968 green -0.09276535027661376 4.426657297021231
196 0.14220485137869432 0.4888961093503771 purple -0.44091333326110194 3.9725626544077244
197 0.18669221424032112 0.1858279306554984 purple -1.8456616948614977 2.552828241126443
198 0.3066883107268362 0.03445754441410831 green -0.3144282198701823 -0.5105233252464412
199 0.635102634220454 0.39909989276818625 black 1.6076950899448568 2.775475628481457
200 0.7388636823030388 0.6630145797233681 purple 2.389950013916093 0.3533020036297556
201 0.5872601704453989 0.8337839188725438 purple 2.210440986451774 2.9569409873275614
202 0.4006937017421537 0.3124158669805638 purple -0.22590047521463597 0.3842300375427563
203 0.5422972032516384 0.3542048035699613 black 3.4545045020977367 0.7275590541204351
204 0.7198944959364063 0.5957877011169855 purple 1.4028725223643779 -4.518491671295191
205 0.22062842172501307 0.3203805803541334 purple 5.033823019439157 1.0223241610680243
206 0.6092526345511547 0.5517560904987122 black -0.9173182611829872 -0.8433692782559796
207 0.8837427424984502 0.9282229172195569 green -2.209924762406268 2.815120410776241
208 0.41934202184876945 0.8147383718022846 purple -1.9114830258839288 -0.2813432091861374
209 0.4804363499944956 0.9264862419276662 purple -2.26055931379954 -2.1095742618538234
210 0.3717621893006804 0.1678982855856146 purple 0.9638720572199158 -1.2668002369680786
211 0.8672334548393724 0.48639988439798354 purple 1.8845392792248745 2.6377172742331227
212 0.6941122127399915 0.5723436708957285 purple 2.32100209039399 3.614957133584989
213 0.8761701872037346 0.10950293369215058 green -3.0403279805598444 -3.8007068007803033
214 0.9433313772456358 0.4876187645842943 purple 0.9071316906028452 -0.31840218462398884
215 0.4574016195750189 0.7021417066743122 purple -1.035140843887532 -0.44940431793788704
216 0.6519879643149956 0.07075311936400208 purple -1.161505024627243 0.2914463897715184
217 0.16380024590258124 0.38167592621551694 purple -2.5781996171268564 0.20460513099577926
218 0.5032921789258835 0.3044369933584855 black -2.80977776290367 -0.9233937252098956
219 0.027257402684493726 0.31262738609777097 green 1.4919532518298686 2.042716249860883
220 0.079493190646312 0.09728632877563403 green -2.835358856088823 2.2303777038389425
221 0.6805978143575183 0.9721249417606579 green 4.89147797082772 0.6646419284987028
222 0.472108563166309 0.6408127090112068 black 0.38698324848335586 3.9543963777893714
223 0.22361962828343218 0.3893201899770391 purple 1.5046001856755016 2.9651175085103185
224 0.7235883758863665 0.535777803052811 purple -0.8091981562361433 3.252260507367419
225 0.1512986894612841 0.3446288300847625 purple 0.07769310146709808 2.232225385482999
226 0.5192961223310085 0.07921568841874882 purple -1.1292930287229233 -2.944369695868585
227 0.4271159628885248 0.8198257927821756 purple 2.1773073398332414 -2.8023368060241043
228 0.9198128943282021 0.8024864317970511 green 2.4363740436081724 2.097650600653097
229 0.281172663221567 0.4535448102858576 purple 4.806755540190817 7.137820323137723
230 0.2617112226309908 0.039939936130800935 green -0.9020654762370517 5.284446213724603
231 0.6809561053463007 0.27583949761947135 purple 0.3998700136276735 -1.6665328429401842
232 0.9897423841342314 0.17536733625899958 green 0.3694485642009617 0.1613216766792145
233 0.7736883852372618 0.9045710671568122 purple 0.2237434024403515 5.141803115846388
234 0.9218203230412947 0.30086259622171896 purple -0.08342648802483721 3.1494834806962286
235 0.8437897305279212 0.3035475371535612 purple 1.6431302451105694 4.695643359755522
236 0.5555693533436048 0.9174957938274756 purple -0.9812278701973591 -0.289872657766578
237 0.020308056031001165 0.7408692086941923 green -4.891228356762538 -1.1553793186198522
238 0.9388744500466019 0.2000045324461741 green 3.2259642251844785 -3.361600562433695
239 0.5060912309803872 0.30904903047107113 black -1.7741890500064286 0.019970741463200437
240 0.48554097311738353 0.8130961002658039 purple -1.2668120918479375 1.4294992416488557
241 0.610519603309826 0.44841816747387 black 0.4870774759271009 1.1300820336498325
242 0.06727590624192037 0.3511303295713194 purple -3.543950714241462 -2.1315940149697066
243 0.9451853702364846 0.6620912851755472 purple 2.115075839170517 -0.9121289314914991
244 0.7759660672453998 0.5353733747156704 purple -0.9939143846856358 2.479618264155599
245 0.23361553979131333 0.12213570535695684 purple 0.5709281904397967 -0.8335706260535649
246 0.4081204159598284 0.21831564263463987 purple 0.9348700052758919 3.7439709337134923
247 0.822787717881394 0.5356241806352517 purple 2.861876339791806 5.7547602764079
248 0.7112348842971363 0.001958101447074645 green 0.2013827148910423 -0.45729145916479874
249 0.2132639982706379 0.17360091640143194 purple 0.46715272288722165 4.273248184828423
250 0.46213644118052266 0.0016256845752942173 purple -1.3437255485973125 1.587380067911088
251 0.3468712730205008 0.4455859381557855 black 2.2074688051002043 -3.1634137462673846
252 0.7273227620990785 0.043721701977893046 green 1.1421006196536068 6.463759290591738
253 0.4867672727038379 0.9594307880025377 purple 0.06645464247121707 -2.5009929632635153
254 0.17122459867904605 0.4138285437111967 purple 3.2388205648204886 -0.7201001583891875
255 0.8479092457519536 0.9241922971804624 green 0.22659317618649255 6.648978035993991
256 0.9097831557669569 0.962653329731988 green 2.8338208821978945 -0.23562041645831178
257 0.33590804028387533 0.3449545401207801 purple 2.48715336303904 -1.3373012496485273
258 0.8811595130621385 0.6120237374655578 purple -1.0508105607847407 -4.932695207015856
259 0.4140616439011263 0.40759862668843283 black 3.1113067406631485 6.476872291151546
260 0.9157058038344789 0.3378136421061524 purple 0.2092514940005129 0.4045620340228806
261 0.7072386349311137 0.06944128943037142 purple 2.2430080438804287 -1.2569007599882678
262 0.041483819629293484 0.7576259101042877 green -1.0670508687021085 0.5561363320965698
263 0.2696624980098632 0.24995935842427808 purple 0.09428264510678333 0.9289944758018623
264 0.6459744862406688 0.8126906104421756 purple 1.46899683692304 3.1883662035846365
265 0.10777214757873621 0.46916706653116313 purple -0.9734251241900905 -5.313773731608174
266 0.552754842126813 0.21186177220589564 purple 0.003910562778408733 4.113311958507927
267 0.27053013584283736 0.9986062589806587 green 2.3697561069449633 10.576135048546291
268 0.24008390545337221 0.22626482170258166 purple 2.181682142572508 -0.34014074567042885
269 0.9372769303559197 0.6779470890055719 purple 3.450072864410866 1.8632753276436314
270 0.9065089548711287 0.01056845024869324 green 1.0804760739430384 -0.7116836187329534
271 0.13571413090462592 0.8956919545389717 green -1.9022042307683353 5.786226957827516
272 0.7929462477867779 0.8743024470401152 purple 3.979090497062797 -0.19282162276354287
273 0.9794844895076316 0.7205935712951616 green 7.179203272220766 -0.8440114294053114
274 0.4305002621915507 0.36684758346993274 black 0.691181507684353 4.1995909111630025
275 0.6832974788988727 0.04432264036627165 purple 4.3549446498849935 -1.7154051386191933
276 0.7297024278138226 0.06633537820596913 purple -1.172757222457319 -0.26010460643864297
277 0.572219269240585 0.07322100900712358 purple 0.9619623652312052 1.2674428220912446
278 0.9127039297134386 0.7323521808142477 purple 0.14726684577266602 2.029218420655393
279 0.9160982770383567 0.6000800757457341 purple 0.5615079377537825 5.267909849626765
280 0.5428090065794173 0.8769852883014343 purple 2.6343932257103253 0.18239753839372863
281 0.4738694224658164 0.7967501587049475 purple 2.2481896415667304 4.753989670651444
282 0.7076670971723376 0.2322040211408518 purple -2.1330868996209364 0.44280051254790675
283 0.4192092466346128 0.35165897233584775 black 3.8359855667468548 4.525691339058914
284 0.5801243883682845 0.6632992349143308 black 3.8006002676249873 2.7873767136023897
285 0.6905079091806239 0.3357773215197397 purple 3.0144367293383505 -0.09666862041416824
286 0.23940059074379216 0.7683825029158032 purple 3.034204276197669 3.376945498699596
287 0.6032129642439514 0.17483214695536997 purple 2.0300006114741675 6.507165781112476
288 0.9955095049002525 0.9466776882905285 green 1.9691632770725063 1.4653386954113476
289 0.6234236445326122 0.1585182897352514 purple -0.5716044339204152 -0.3505732336118039
290 0.7951153571602405 0.9970208917628604 green -0.07860464950233947 2.201158581254594
291 0.04780452139742797 0.14093012265650773 green -1.854538461164168 1.3164205876135355
292 0.27664215446602225 0.9575345147944188 green -3.6066952474515954 3.0320939781136307
293 0.694005006277367 0.31680451280033295 purple 1.5344687935138372 -3.880304005751412
294 0.48992436312779253 0.2149591504393661 purple 2.047549933240004 -2.2028626604917836
295 0.503057945026078 0.7363643827576888 purple 0.13964244040325968 1.5379980690447725
296 0.7680812640454664 0.3626401358125866 purple 2.535267690826716 1.5301818801309535
297 0.7852897778556182 0.9824987606664706 green -1.4768295117470212 1.3861480719338073
298 0.5706550481135781 0.2796238474127193 purple 4.5699612692952325 0.9497487658254345
299 0.8672211814674873 0.7352711919139933 purple 0.8850759976286913 6.107025297360195
300 0.8009683208477733 0.5453515996449989 purple 3.7370122672560186 -1.1404191036895792
301 0.38435194872615686 0.010895839791100648 green 0.9562786535994399 -1.2461562131997268
302 0.5315253625262262 0.8979915252429943 purple -1.5994288111690285 4.5022882695240005
303 0.3909483713273596 0.4609871796121794 black 3.9365142089646143 1.8984788284724157
304 0.05265934933877847 0.08913360299081696 green -0.9190061469215923 1.4743024254400643
305 0.272093266278817 0.3871005177155239 purple 1.6772418532872964 -2.427520752088726
306 0.04688328098688466 0.5245670661838874 purple -0.39221973310392505 -0.7663128140791831
307 0.9121579780274885 0.2940145141205802 purple 2.4732901699849292 -3.198887187533754
308 0.09770448163036605 0.061552129957964885 green 3.2757073715376235 4.161607666540531
309 0.642756994084792 0.8773217760661132 purple -0.4425106848994468 4.292611964139237
310 0.17146534077936582 0.7462154230506689 purple -0.2612475338863209 3.997273383486328
311 0.5408396571110102 0.7455380663043027 purple 0.25368235969715713 0.01537834103751079
312 0.43144180157144274 0.2667310158047973 purple 1.174265504361549 -0.26319768681213795
313 0.4956510559090608 0.36193903528912785 black 5.681294573186674 -1.650126620324492
314 0.19028818373489886 0.9404370585439195 green -0.19699620292892628 -1.8370160744676354
315 0.03660241290267263 0.6056984258324255 purple 0.12609205443350405 0.09590901213045888
316 0.9948733717228948 0.7523246544531659 green -0.500765027502043 0.21582843080135827
317 0.5069569107294173 0.4720527617933107 black 1.524156253285918 2.765223053192372
318 0.882067706333527 0.3257257164674453 purple 3.0902223668602713 1.2147940677847489
319 0.9531069446294148 0.8924749544845065 green -0.4729854791487694 5.293221132300555
320 0.2168239023480667 0.7017896458193121 purple 5.809448740708074 4.632792185357646
321 0.8643216892163829 0.6886879927290163 purple -0.7158839341704729 6.292896496262989
322 0.2818890964005212 0.3345677039103724 purple -1.664910767948309 0.6183439580593622
323 0.0022239110768907944 0.6241510007961578 green 0.6919049446871117 3.6694125051216293
324 0.13027774934718983 0.8223796290825126 purple -1.4631614135001387 0.12778988908166244
325 0.7796687656493271 0.4608106188771104 purple 1.4847723250792526 -0.2607331890679039
326 0.7520227832522514 0.9498243728643122 green -0.05832408677864365 0.3077025642203459
327 0.9666410355150814 0.6647856372365278 purple 2.533616241161279 4.545367334994898
328 0.6399039528293348 0.8538896007218569 purple 1.836734393953543 0.1385775683038375
329 0.7158406967668344 0.438068969813459 purple 4.05862623165729 0.10024180348816403
330 0.8850989382760472 0.5106110766286702 purple 1.2626538398246177 -1.7391016125115462
331 0.47177480117701154 0.9532433578231063 purple 5.479543693795721 -0.9173723697381555
332 0.35988983003308306 0.7676314703652167 purple -2.431351674767933 2.928561564074278
333 0.24610009750957806 0.9606526459746647 green 1.6760731582158246 7.357472223761139
334 0.9092013225584257 0.846915134381494 green 1.0682303667462865 2.684362366761545
335 0.3939166452195261 0.7089775343528413 purple -1.4425380743779788 6.388454020853887
336 0.25228531537808796 0.9324387190418651 purple 0.7808553276647777 8.446586716538249
337 0.9140106349604882 0.09107761332274866 green -3.4269680317163953 -0.9487248000606097
338 0.08993125264379165 0.7320204584483497 purple 2.191019700776836 4.702553021277162
339 0.46313825296820965 0.19874153851479504 purple 1.8921518236209987 2.0334367170099945
340 0.37717938582957355 0.1940073319773865 purple -4.663865774558532 -4.618202397574948
341 0.9855600438002291 0.07930499976763072 green 6.404415119552839 5.095879221379652
342 0.09716027779307801 0.07861011400777962 green 0.37303494613580174 -5.6038424896823
343 0.2771212347627944 0.4559436875555497 purple -0.8984763010566971 3.676997284387115
344 0.13819638227057174 0.12891264075915676 green 1.5679616243436039 -7.78050925509042
345 0.12889589228323295 0.26643431551285324 purple 1.3177442144169844 -0.5923654400493363
346 0.9593848195781806 0.8575999048104346 green -0.3502588258546161 7.005270261574689
